number,value,params_catboost_fraction_of_remainder,params_official_weight,user_attrs_catboost_weight,user_attrs_residual_weight,state
697,1.0033705663342465,0.8945977752758127,0.5008910637236546,0.44650174401309606,0.05260719226324942,COMPLETE
698,1.0035753312446616,0.9195123701549698,0.6234437789950618,0.3462481032728494,0.03030811773208886,COMPLETE
699,1.0032915265381463,0.9941943441390552,0.5016428965141483,0.49546381364715564,0.0028932898386961276,COMPLETE
700,1.0034136791641957,0.8524591029861874,0.5001006355735139,0.42614376378236757,0.07375560064411854,COMPLETE
701,1.0034815278412685,0.8690049653660898,0.5522427340163246,0.38910328741855893,0.058653978565116484,COMPLETE
702,1.0034312214863226,0.9962686066147625,0.576552026081243,0.4218679229498843,0.0015800509688726865,COMPLETE
703,1.003370731723853,0.9981643180614592,0.546155826932782,0.45301105951580656,0.0008331135514114674,COMPLETE
704,1.0034260553737497,0.8477198059097864,0.5046940226210223,0.4198806870096641,0.07542529036931371,COMPLETE
705,1.0034243945339822,0.8464745697821305,0.5026784704644763,0.4209700277569735,0.07635150177855014,COMPLETE
706,1.0033080299060757,0.9929138679104004,0.5104794941922178,0.4860516988430606,0.0034688069647215666,COMPLETE
707,1.0033647237663057,0.9998154921969149,0.5435105646809049,0.45640520945625285,8.422586284228357e-05,COMPLETE
708,1.0032935630739461,0.9889836347844546,0.5008942636529861,0.4936074052742415,0.005498331072772412,COMPLETE
709,1.0034528815729795,0.9099605830141624,0.556533788328636,0.40353677251955633,0.039929439151807675,COMPLETE
710,1.0033982622025095,0.8684861694871177,0.5014983869787342,0.43294175637598864,0.06555985664527722,COMPLETE
711,1.003456946536992,0.8989589050071143,0.5536584543122095,0.401242707170679,0.04509883851711148,COMPLETE
712,1.0033041293328613,0.9861185843235039,0.5058212997781439,0.4873188002656059,0.0068598999562501616,COMPLETE
713,1.0032910521729308,0.9938478667641146,0.5012486763661554,0.49568293903927496,0.0030683845945695958,COMPLETE
714,1.0034706890685636,0.9999895768878629,0.5969728164181254,0.40302298278434584,4.20079752875696e-06,COMPLETE
