number,value,params_calibration_intercept,params_calibration_slope,params_hist_weight,state,duration,user_attrs_competition_score,user_attrs_prediction_mean
88,0.24869139064137047,-0.02607045778439069,0.9807108559158718,0.6135013804668396,COMPLETE,0 days 00:00:00.021081,446.55932079241677,0.4596536549725473
89,0.24812808191869642,-0.033736642590395494,1.0745911738263814,0.6376928335288008,COMPLETE,0 days 00:00:00.020531,672.0569601042614,0.498505339254064
90,0.24800934306618758,-0.02145844983431661,1.0140848486404797,0.6167046933558455,COMPLETE,0 days 00:00:00.021216,719.5892099303269,0.4807976842641574
91,0.2485857774720224,-0.001805741660469656,1.0360473283476892,0.46339563112953747,COMPLETE,0 days 00:00:00.020278,488.83723947114044,0.5111993507235517
92,0.2488296539277934,-0.0082015110783446,1.0579152728171626,0.10282566399091576,COMPLETE,0 days 00:00:00.021012,391.21126130583497,0.5153227310617159
93,0.24910479585061326,0.016249189104916767,1.0152784767981884,0.7441949841681675,COMPLETE,0 days 00:00:00.021931,281.0694304158812,0.519201320834869
94,0.24843952704961325,-0.033249643760544664,1.005007346039904,0.3663627401605248,COMPLETE,0 days 00:00:00.019892,547.3826226228051,0.4643068445281118
95,0.24797004123874106,-0.013883415727420806,1.0082106879678565,0.5180544884002816,COMPLETE,0 days 00:00:00.021815,735.3220913026593,0.4853828214598483
96,0.24851879839492094,-0.004435680788316729,1.037846330630358,0.5791117507388251,COMPLETE,0 days 00:00:00.020960,515.6495772918101,0.5095574501865531
97,0.24935118564209102,-0.03228836753245982,0.9733669327216402,0.8383621009034794,COMPLETE,0 days 00:00:00.020405,182.43734095518826,0.4499757041802206
98,0.24803097810733074,-0.017062982519151275,1.0008586379024962,0.5392219685633187,COMPLETE,0 days 00:00:00.020814,710.9285048713998,0.47857967311107297
99,0.24809281962453514,-0.0025285513326016567,0.9669077027922609,0.6176575845743367,COMPLETE,0 days 00:00:00.020483,686.1727793167627,0.47636242322180794
100,0.24797958062364034,-0.034094079995276166,1.0576550017148025,0.13637156592572508,COMPLETE,0 days 00:00:00.021714,731.5033881853617,0.489330094546138
101,0.24803024280625838,-0.04471044097871807,1.0612628959950536,0.014559067441938064,COMPLETE,0 days 00:00:00.021141,711.2228526230501,0.4803945635589671
102,0.24802910856458055,-0.04288611285106414,1.0517618674240305,0.21564656721544626,COMPLETE,0 days 00:00:00.021343,711.6768999517409,0.4776891199835863
103,0.24980914979425478,-0.01742760209287098,1.1044902772432887,0.3454767494222654,COMPLETE,0 days 00:00:00.020940,0.0,0.5293619630425614
104,0.24826288390278595,-0.03156652216927466,1.0811866112660016,0.15854447425071164,COMPLETE,0 days 00:00:00.020903,618.0944916332587,0.5035226523919138
105,0.2481541545150848,-0.016581865892588355,1.0421720361857392,0.08557007848767752,COMPLETE,0 days 00:00:00.020972,661.6198610506552,0.4991370517006526
106,0.24913670548053576,-0.02873741522692748,0.9718052543351756,0.21047572533781259,COMPLETE,0 days 00:00:00.021041,268.2957133949837,0.4522587896800842
107,0.2716348071474463,0.030031303598652255,1.2324713424540046,0.05236103808078174,COMPLETE,0 days 00:00:00.021930,0.0,0.6398867046061271
108,0.2613170223964551,-0.06218489599961683,0.8756430298342883,0.022732707769403754,COMPLETE,0 days 00:00:00.019960,0.0,0.3710825721773625
109,0.24851441419594944,-0.031031310039201742,0.998730534016728,0.13045201335049456,COMPLETE,0 days 00:00:00.021047,517.4046122816023,0.4632268752848133
110,0.24795356490926668,-0.03594653675478941,1.0599223963998718,0.3652965934584849,COMPLETE,0 days 00:00:00.022597,741.9177168476732,0.4887962403223352
111,0.24831123863362375,-0.043927422678909034,1.0324410941083781,0.4687950158467109,COMPLETE,0 days 00:00:00.020326,598.7376501454755,0.4672965352319084
112,0.2479431483179918,-0.06608569574096923,1.1205461046007568,0.376692175254892,COMPLETE,0 days 00:00:00.022397,746.0875737087757,0.4886808011028155
113,0.24863584627116683,-0.047430839397173075,1.1310185123322378,0.40235251173838993,COMPLETE,0 days 00:00:00.021243,468.79424074629526,0.5125438999841088
114,0.24832929035083137,-0.08104101290361984,1.1056533825355142,0.450629208778104,COMPLETE,0 days 00:00:00.022125,591.5113824666806,0.4664185073058998
115,0.24809924727510152,-0.07849548182134733,1.1663517905967404,0.30681540396508156,COMPLETE,0 days 00:00:00.021046,683.599731943807,0.4988827627158525
116,0.24797574279061102,-0.04711586842617268,1.066038347472771,0.3234183963762723,COMPLETE,0 days 00:00:00.020510,733.0397078860074,0.4806186210050757
117,0.24905801092399213,-0.06206167436605768,1.0401364968914855,0.33110798705829364,COMPLETE,0 days 00:00:00.020665,299.7978649026733,0.4528567701728888
