config_id,season,game_month,time_series_probability,time_series_logit_offset,training_global_rate
15,2024,9,0.4859200304817832,-0.1828292143754418,0.5315815109059132
15,2024,10,0.4788714618244302,-0.21105895352453752,0.5315815109059132
16,2022,4,0.5334572724342668,-0.03897022365098188,0.5431423520563061
16,2022,5,0.526642418473674,-0.06632888792527261,0.5431423520563061
16,2022,6,0.5211152891491976,-0.08848817380666331,0.5431423520563061
16,2022,7,0.519350416000578,-0.09555925249342977,0.5431423520563061
16,2022,8,0.5176123221365693,-0.10252114664457992,0.5431423520563061
16,2022,9,0.5108951237947122,-0.1294121994531265,0.5431423520563061
16,2022,10,0.49946593918098203,-0.17513583824216217,0.5431423520563061
16,2023,4,0.5299639564772706,-0.03847724499913267,0.5395365039034485
16,2023,5,0.5265092138920853,-0.05234048410478752,0.5395365039034485
16,2023,6,0.520655094018669,-0.07580944012531882,0.5395365039034485
16,2023,7,0.5159312179448475,-0.09473041274004626,0.5395365039034485
16,2023,8,0.5119044783803269,-0.11084994822789483,0.5395365039034485
16,2023,9,0.5057805224972408,-0.1353537422556358,0.5395365039034485
16,2023,10,0.49682230249399106,-0.17118782363836485,0.5395365039034485
16,2024,3,0.49521878684197285,-0.14561987791880965,0.5315815109059132
16,2024,4,0.4987225621631253,-0.1316042047945498,0.5315815109059132
16,2024,5,0.4987887257735878,-0.13133954871311654,0.5315815109059132
16,2024,6,0.4966683357550557,-0.1398212965485458,0.5315815109059132
16,2024,7,0.4939467992140264,-0.1507084284933245,0.5315815109059132
16,2024,8,0.49081315484491356,-0.16324595900069627,0.5315815109059132
16,2024,9,0.4862620568429805,-0.18146004936756158,0.5315815109059132
16,2024,10,0.4799222510651109,-0.20684864607603187,0.5315815109059132
17,2022,4,0.5327845060230889,-0.04167315007944236,0.5431423520563061
17,2022,5,0.530959520017589,-0.04900288529101521,0.5431423520563061
17,2022,6,0.528253864701942,-0.05986361358520252,0.5431423520563061
17,2022,7,0.5250877222618335,-0.0725643640310191,0.5431423520563061
17,2022,8,0.5216512565359263,-0.08634037577846397,0.5431423520563061
17,2022,9,0.5183082133099209,-0.09973398526679318,0.5431423520563061
17,2022,10,0.5158530921881965,-0.10956596346788848,0.5431423520563061
17,2023,4,0.5272848126350073,-0.04922908474292416,0.5395365039034485
17,2023,5,0.5262118570179786,-0.05353322687880066,0.5395365039034485
17,2023,6,0.522908007842492,-0.06678063507903848,0.5395365039034485
17,2023,7,0.5182574511113196,-0.08541457423325634,0.5395365039034485
17,2023,8,0.5136893211011327,-0.10370589007636119,0.5395365039034485
17,2023,9,0.5104254902714441,-0.11676885631806894,0.5395365039034485
17,2023,10,0.5089684027368413,-0.122599403592413,0.5395365039034485
17,2024,3,0.5031348980786516,-0.11395468569885053,0.5315815109059132
17,2024,4,0.5034638263076491,-0.11263891544260045,0.5315815109059132
17,2024,5,0.5028259017859151,-0.1151907148266582,0.5315815109059132
17,2024,6,0.5008521898788433,-0.12308567951313576,0.5315815109059132
17,2024,7,0.4976364908314521,-0.13594854942024226,0.5315815109059132
17,2024,8,0.493889779721304,-0.15093654021331937,0.5315815109059132
17,2024,9,0.4906446465550586,-0.163920223987662,0.5315815109059132
17,2024,10,0.4886939420817242,-0.17172638420171255,0.5315815109059132
18,2022,4,0.5325082501265965,-0.042782904738047106,0.5431423520563061
18,2022,5,0.5310032453098793,-0.04882731002080694,0.5431423520563061
18,2022,6,0.5289960161489898,-0.05688524549607425,0.5431423520563061
18,2022,7,0.5262834310723422,-0.0677688711958834,0.5431423520563061
18,2022,8,0.5225594328557045,-0.08270055515181779,0.5431423520563061
18,2022,9,0.5183406854333926,-0.09960392207955994,0.5431423520563061
18,2022,10,0.5151220684866054,-0.11249286704623258,0.5431423520563061
18,2023,4,0.5280881241704,-0.04600595526196255,0.5395365039034485
18,2023,5,0.5276727908724061,-0.04767247021197374,0.5395365039034485
18,2023,6,0.5247779270255062,-0.05928390234634519,0.5395365039034485
18,2023,7,0.5199730490171098,-0.07854213126380888,0.5395365039034485
18,2023,8,0.5148484400827029,-0.09906563302211444,0.5395365039034485
18,2023,9,0.5111187663673364,-0.11399446374101663,0.5395365039034485
18,2023,10,0.5096523096783107,-0.11986282654337777,0.5395365039034485
18,2024,3,0.5008568927292117,-0.12306686805671377,0.5315815109059132
18,2024,4,0.5012029592164616,-0.12168259617900035,0.5315815109059132
18,2024,5,0.5013757244763846,-0.1209915305371164,0.5315815109059132
18,2024,6,0.5004361328676441,-0.12474991041621053,0.5315815109059132
18,2024,7,0.49783527982214515,-0.1351533771420979,0.5315815109059132
18,2024,8,0.4941077704690852,-0.15006445157632903,0.5315815109059132
18,2024,9,0.49063629484186755,-0.16395364255039666,0.5315815109059132
18,2024,10,0.48864215365489644,-0.1719336443689241,0.5315815109059132
